store_id,item_id,wm_yr_wk,sell_price
CA_3,HOBBIES_2_019,11511,3.37
CA_3,HOBBIES_2_019,11512,3.37
CA_3,HOBBIES_2_019,11513,3.37
CA_3,HOBBIES_2_019,11514,3.37
CA_3,HOBBIES_2_019,11515,3.37
CA_3,HOBBIES_2_019,11516,3.37
CA_3,HOBBIES_2_019,11517,3.37
CA_3,HOBBIES_2_019,11518,3.37
CA_3,HOBBIES_2_019,11519,3.37
CA_3,HOBBIES_2_019,11520,3.37
CA_3,HOBBIES_2_019,11521,3.37
CA_3,HOBBIES_2_019,11522,3.37
CA_3,HOBBIES_2_019,11523,3.37
CA_3,HOBBIES_2_019,11524,3.37
CA_3,HOBBIES_2_019,11525,3.37
CA_3,HOBBIES_2_019,11526,3.37
CA_3,HOBBIES_2_019,11527,3.37
CA_3,HOBBIES_2_019,11528,3.37
CA_3,HOBBIES_2_019,11529,3.37
CA_3,HOBBIES_2_019,11530,3.37
CA_3,HOBBIES_2_019,11531,3.37
CA_3,HOBBIES_2_019,11532,3.37
CA_3,HOBBIES_2_019,11533,3.37
CA_3,HOBBIES_2_019,11534,3.37
CA_3,HOBBIES_2_019,11535,3.37
CA_3,HOBBIES_2_019,11536,3.37
CA_3,HOBBIES_2_019,11537,3.37
CA_3,HOBBIES_2_019,11538,3.37
CA_3,HOBBIES_2_019,11539,3.37
CA_3,HOBBIES_2_019,11540,3.37
CA_3,HOBBIES_2_019,11541,3.37
CA_3,HOBBIES_2_019,11542,3.37
CA_3,HOBBIES_2_019,11543,3.37
CA_3,HOBBIES_2_019,11544,3.37
CA_3,HOBBIES_2_019,11545,3.37
CA_3,HOBBIES_2_019,11546,3.37
CA_3,HOBBIES_2_019,11547,3.37
CA_3,HOBBIES_2_019,11548,3.37
CA_3,HOBBIES_2_019,11549,3.37
CA_3,HOBBIES_2_019,11550,3.37
CA_3,HOBBIES_2_019,11551,3.37
CA_3,HOBBIES_2_019,11552,3.37
CA_3,HOBBIES_2_019,11601,3.37
CA_3,HOBBIES_2_019,11602,3.37
CA_3,HOBBIES_2_019,11603,3.37
CA_3,HOBBIES_2_019,11604,3.37
CA_3,HOBBIES_2_019,11605,3.37
CA_3,HOBBIES_2_019,11606,3.37
CA_3,HOBBIES_2_019,11607,3.37
CA_3,HOBBIES_2_019,11608,3.37
CA_3,HOBBIES_2_019,11609,3.37
CA_3,HOBBIES_2_019,11610,3.37
CA_3,HOBBIES_2_019,11611,3.37
CA_3,HOBBIES_2_019,11612,3.37
CA_3,HOBBIES_2_019,11613,3.37
CA_3,HOBBIES_2_019,11614,3.37
CA_3,HOBBIES_2_019,11615,3.37
CA_3,HOBBIES_2_019,11616,3.37
CA_3,HOBBIES_2_019,11617,3.37
CA_3,HOBBIES_2_019,11618,3.37
CA_3,HOBBIES_2_019,11619,3.37
CA_3,HOBBIES_2_019,11620,3.37
CA_3,HOBBIES_2_019,11621,3.37
CA_3,HOBBIES_2_020,11101,3.47
CA_3,HOBBIES_2_020,11102,3.47
CA_3,HOBBIES_2_020,11103,3.47
CA_3,HOBBIES_2_020,11104,3.47
CA_3,HOBBIES_2_020,11105,3.47
CA_3,HOBBIES_2_020,11106,3.47
CA_3,HOBBIES_2_020,11107,3.47
CA_3,HOBBIES_2_020,11108,3.47
CA_3,HOBBIES_2_020,11109,3.47
CA_3,HOBBIES_2_020,11110,3.47
CA_3,HOBBIES_2_020,11111,3.47
CA_3,HOBBIES_2_020,11112,3.47
CA_3,HOBBIES_2_020,11113,3.47
CA_3,HOBBIES_2_020,11114,3.47
CA_3,HOBBIES_2_020,11115,3.47
CA_3,HOBBIES_2_020,11116,3.47
CA_3,HOBBIES_2_020,11117,3.47
CA_3,HOBBIES_2_020,11118,3.47
CA_3,HOBBIES_2_020,11119,3.47
CA_3,HOBBIES_2_020,11120,3.47
CA_3,HOBBIES_2_020,11121,3.47
CA_3,HOBBIES_2_020,11122,3.47
CA_3,HOBBIES_2_020,11123,3.47
CA_3,HOBBIES_2_020,11124,3.47
CA_3,HOBBIES_2_020,11125,3.47
CA_3,HOBBIES_2_020,11126,3.47
CA_3,HOBBIES_2_020,11127,3.47
CA_3,HOBBIES_2_020,11128,3.47
CA_3,HOBBIES_2_020,11129,3.47
CA_3,HOBBIES_2_020,11130,3.47
CA_3,HOBBIES_2_020,11131,3.47
CA_3,HOBBIES_2_020,11132,3.47
CA_3,HOBBIES_2_020,11133,3.47
CA_3,HOBBIES_2_020,11134,3.47
CA_3,HOBBIES_2_020,11135,3.47
CA_3,HOBBIES_2_020,11136,3.47
CA_3,HOBBIES_2_020,11137,3.47
CA_3,HOBBIES_2_020,11138,3.47
CA_3,HOBBIES_2_020,11139,3.47
CA_3,HOBBIES_2_020,11140,3.47
CA_3,HOBBIES_2_020,11141,3.47
CA_3,HOBBIES_2_020,11142,3.47
CA_3,HOBBIES_2_020,11143,3.47
CA_3,HOBBIES_2_020,11144,3.47
CA_3,HOBBIES_2_020,11145,3.47
CA_3,HOBBIES_2_020,11146,3.47
CA_3,HOBBIES_2_020,11147,3.47
CA_3,HOBBIES_2_020,11148,3.47
CA_3,HOBBIES_2_020,11149,3.77
CA_3,HOBBIES_2_020,11150,3.77
CA_3,HOBBIES_2_020,11151,3.77
CA_3,HOBBIES_2_020,11152,3.77
CA_3,HOBBIES_2_020,11201,3.77
CA_3,HOBBIES_2_020,11202,3.77
CA_3,HOBBIES_2_020,11203,3.77
CA_3,HOBBIES_2_020,11204,3.77
CA_3,HOBBIES_2_020,11205,3.77
CA_3,HOBBIES_2_020,11206,3.77
CA_3,HOBBIES_2_020,11207,3.77
CA_3,HOBBIES_2_020,11208,3.77
CA_3,HOBBIES_2_020,11209,3.77
CA_3,HOBBIES_2_020,11210,3.77
CA_3,HOBBIES_2_020,11211,3.77
CA_3,HOBBIES_2_020,11212,3.77
CA_3,HOBBIES_2_020,11213,3.77
CA_3,HOBBIES_2_020,11214,3.77
CA_3,HOBBIES_2_020,11215,3.77
CA_3,HOBBIES_2_020,11216,3.77
CA_3,HOBBIES_2_020,11217,3.77
CA_3,HOBBIES_2_020,11218,3.77
CA_3,HOBBIES_2_020,11219,3.77
CA_3,HOBBIES_2_020,11220,3.77
CA_3,HOBBIES_2_020,11221,3.77
CA_3,HOBBIES_2_020,11222,3.77
CA_3,HOBBIES_2_020,11223,3.77
CA_3,HOBBIES_2_020,11224,3.77
CA_3,HOBBIES_2_020,11225,3.77
CA_3,HOBBIES_2_020,11226,3.77
CA_3,HOBBIES_2_020,11227,3.77
CA_3,HOBBIES_2_020,11228,3.77
CA_3,HOBBIES_2_020,11229,3.77
CA_3,HOBBIES_2_020,11230,3.77
CA_3,HOBBIES_2_020,11231,3.77
CA_3,HOBBIES_2_020,11232,3.77
CA_3,HOBBIES_2_020,11233,3.77
CA_3,HOBBIES_2_020,11234,3.77
CA_3,HOBBIES_2_020,11235,3.77
CA_3,HOBBIES_2_020,11236,3.77
CA_3,HOBBIES_2_020,11237,3.77
CA_3,HOBBIES_2_020,11238,3.77
CA_3,HOBBIES_2_020,11239,3.77
CA_3,HOBBIES_2_020,11240,3.77
CA_3,HOBBIES_2_020,11241,3.77
CA_3,HOBBIES_2_020,11242,3.77
CA_3,HOBBIES_2_020,11243,3.77
CA_3,HOBBIES_2_020,11244,3.77
CA_3,HOBBIES_2_020,11245,3.77
CA_3,HOBBIES_2_020,11246,3.77
CA_3,HOBBIES_2_020,11247,3.77
CA_3,HOBBIES_2_020,11248,3.77
CA_3,HOBBIES_2_020,11249,3.77
CA_3,HOBBIES_2_020,11250,3.77
CA_3,HOBBIES_2_020,11251,3.77
CA_3,HOBBIES_2_020,11252,3.77
CA_3,HOBBIES_2_020,11301,3.77
CA_3,HOBBIES_2_020,11302,3.77
CA_3,HOBBIES_2_020,11303,3.77
CA_3,HOBBIES_2_020,11304,3.77
CA_3,HOBBIES_2_020,11305,3.77
CA_3,HOBBIES_2_020,11306,3.88
CA_3,HOBBIES_2_020,11307,3.88
CA_3,HOBBIES_2_020,11308,3.88
CA_3,HOBBIES_2_020,11309,3.88
CA_3,HOBBIES_2_020,11310,3.88
CA_3,HOBBIES_2_020,11311,3.88
CA_3,HOBBIES_2_020,11312,3.88
CA_3,HOBBIES_2_020,11313,3.88
CA_3,HOBBIES_2_020,11314,3.88
CA_3,HOBBIES_2_020,11315,3.88
CA_3,HOBBIES_2_020,11316,3.88
CA_3,HOBBIES_2_020,11317,3.88
CA_3,HOBBIES_2_020,11318,3.88
CA_3,HOBBIES_2_020,11319,3.88
CA_3,HOBBIES_2_020,11320,3.88
CA_3,HOBBIES_2_020,11321,3.88
CA_3,HOBBIES_2_020,11322,3.88
CA_3,HOBBIES_2_020,11323,3.88
CA_3,HOBBIES_2_020,11324,3.88
CA_3,HOBBIES_2_020,11325,3.88
CA_3,HOBBIES_2_020,11326,3.88
CA_3,HOBBIES_2_020,11327,3.88
CA_3,HOBBIES_2_020,11328,3.88
CA_3,HOBBIES_2_020,11329,3.88
CA_3,HOBBIES_2_020,11330,3.88
CA_3,HOBBIES_2_020,11331,3.88
CA_3,HOBBIES_2_020,11332,3.88
CA_3,HOBBIES_2_020,11333,3.88
CA_3,HOBBIES_2_020,11334,3.88
CA_3,HOBBIES_2_020,11335,3.88
CA_3,HOBBIES_2_020,11336,3.88
CA_3,HOBBIES_2_020,11337,3.88
CA_3,HOBBIES_2_020,11338,3.88
CA_3,HOBBIES_2_020,11339,3.88
CA_3,HOBBIES_2_020,11340,3.88
CA_3,HOBBIES_2_020,11341,3.88
CA_3,HOBBIES_2_020,11342,3.88
CA_3,HOBBIES_2_020,11343,3.88
CA_3,HOBBIES_2_020,11344,3.88
CA_3,HOBBIES_2_020,11345,3.88
CA_3,HOBBIES_2_020,11346,3.88
CA_3,HOBBIES_2_020,11347,3.88
CA_3,HOBBIES_2_020,11348,3.88
CA_3,HOBBIES_2_020,11349,3.88
CA_3,HOBBIES_2_020,11350,3.88
CA_3,HOBBIES_2_020,11351,3.88
CA_3,HOBBIES_2_020,11352,3.88
CA_3,HOBBIES_2_020,11353,3.88
CA_3,HOBBIES_2_020,11401,3.88
CA_3,HOBBIES_2_020,11402,3.88
CA_3,HOBBIES_2_020,11403,3.88
CA_3,HOBBIES_2_020,11404,3.88
CA_3,HOBBIES_2_020,11405,3.88
CA_3,HOBBIES_2_020,11406,3.88
CA_3,HOBBIES_2_020,11407,3.88
CA_3,HOBBIES_2_020,11408,3.88
CA_3,HOBBIES_2_020,11409,3.88
CA_3,HOBBIES_2_020,11410,3.88
CA_3,HOBBIES_2_020,11411,3.88
CA_3,HOBBIES_2_020,11412,3.88
CA_3,HOBBIES_2_020,11413,3.88
CA_3,HOBBIES_2_020,11414,3.88
CA_3,HOBBIES_2_020,11415,3.88
CA_3,HOBBIES_2_020,11416,3.88
CA_3,HOBBIES_2_020,11417,3.88
CA_3,HOBBIES_2_020,11418,3.88
CA_3,HOBBIES_2_020,11419,3.88
CA_3,HOBBIES_2_020,11420,3.88
CA_3,HOBBIES_2_020,11421,3.88
CA_3,HOBBIES_2_020,11422,3.88
CA_3,HOBBIES_2_020,11423,3.88
CA_3,HOBBIES_2_020,11424,3.88
CA_3,HOBBIES_2_020,11425,3.88
CA_3,HOBBIES_2_020,11426,3.88
CA_3,HOBBIES_2_020,11427,3.88
CA_3,HOBBIES_2_020,11428,3.88
CA_3,HOBBIES_2_020,11429,3.88
CA_3,HOBBIES_2_020,11430,3.88
CA_3,HOBBIES_2_020,11431,3.88
CA_3,HOBBIES_2_020,11432,3.88
CA_3,HOBBIES_2_020,11433,3.88
CA_3,HOBBIES_2_020,11434,3.88
CA_3,HOBBIES_2_020,11435,3.88
CA_3,HOBBIES_2_020,11436,3.88
CA_3,HOBBIES_2_020,11437,3.88
CA_3,HOBBIES_2_020,11438,3.88
CA_3,HOBBIES_2_020,11439,3.88
CA_3,HOBBIES_2_020,11440,3.88
CA_3,HOBBIES_2_020,11441,3.88
CA_3,HOBBIES_2_020,11442,3.88
CA_3,HOBBIES_2_020,11443,3.88
CA_3,HOBBIES_2_020,11444,3.88
CA_3,HOBBIES_2_020,11445,3.88
CA_3,HOBBIES_2_020,11446,3.88
CA_3,HOBBIES_2_020,11447,3.88
CA_3,HOBBIES_2_020,11448,3.88
CA_3,HOBBIES_2_020,11449,3.88
CA_3,HOBBIES_2_020,11450,3.88
CA_3,HOBBIES_2_020,11451,3.88
CA_3,HOBBIES_2_020,11452,3.88
CA_3,HOBBIES_2_020,11501,3.88
CA_3,HOBBIES_2_020,11502,3.88
CA_3,HOBBIES_2_020,11503,3.88
CA_3,HOBBIES_2_020,11504,3.88
CA_3,HOBBIES_2_020,11505,3.88
CA_3,HOBBIES_2_020,11506,3.88
CA_3,HOBBIES_2_020,11507,3.88
CA_3,HOBBIES_2_020,11508,3.88
CA_3,HOBBIES_2_020,11509,3.88
CA_3,HOBBIES_2_020,11510,3.88
CA_3,HOBBIES_2_020,11511,3.88
CA_3,HOBBIES_2_020,11512,3.88
CA_3,HOBBIES_2_020,11513,3.88
CA_3,HOBBIES_2_020,11514,3.88
CA_3,HOBBIES_2_020,11515,3.88
CA_3,HOBBIES_2_020,11516,3.88
CA_3,HOBBIES_2_020,11517,3.88
CA_3,HOBBIES_2_020,11518,3.88
CA_3,HOBBIES_2_020,11519,3.88
CA_3,HOBBIES_2_020,11520,3.88
CA_3,HOBBIES_2_020,11521,3.88
CA_3,HOBBIES_2_020,11522,3.88
CA_3,HOBBIES_2_020,11523,3.88
CA_3,HOBBIES_2_020,11524,3.88
CA_3,HOBBIES_2_020,11525,3.88
CA_3,HOBBIES_2_020,11526,3.88
CA_3,HOBBIES_2_020,11527,3.88
CA_3,HOBBIES_2_020,11528,3.88
CA_3,HOBBIES_2_020,11529,3.88
CA_3,HOBBIES_2_020,11530,3.88
CA_3,HOBBIES_2_020,11531,3.88
CA_3,HOBBIES_2_020,11532,3.88
CA_3,HOBBIES_2_020,11533,3.88
CA_3,HOBBIES_2_020,11534,3.88
CA_3,HOBBIES_2_020,11535,3.88
CA_3,HOBBIES_2_020,11536,3.88
CA_3,HOBBIES_2_020,11537,3.88
CA_3,HOBBIES_2_020,11538,3.88
CA_3,HOBBIES_2_020,11539,3.88
CA_3,HOBBIES_2_020,11540,3.88
CA_3,HOBBIES_2_020,11541,3.88
CA_3,HOBBIES_2_020,11542,3.88
CA_3,HOBBIES_2_020,11543,3.88
CA_3,HOBBIES_2_020,11544,3.88
CA_3,HOBBIES_2_020,11545,3.88
CA_3,HOBBIES_2_020,11546,3.88
CA_3,HOBBIES_2_020,11547,3.88
CA_3,HOBBIES_2_020,11548,3.88
CA_3,HOBBIES_2_020,11549,3.88
CA_3,HOBBIES_2_020,11550,3.88
CA_3,HOBBIES_2_020,11551,3.88
CA_3,HOBBIES_2_020,11552,3.88
CA_3,HOBBIES_2_020,11601,3.88
CA_3,HOBBIES_2_020,11602,3.88
CA_3,HOBBIES_2_020,11603,3.88
CA_3,HOBBIES_2_020,11604,3.88
CA_3,HOBBIES_2_020,11605,3.88
CA_3,HOBBIES_2_020,11606,3.88
CA_3,HOBBIES_2_020,11607,3.88
CA_3,HOBBIES_2_020,11608,3.88
CA_3,HOBBIES_2_020,11609,3.88
CA_3,HOBBIES_2_020,11610,3.88
CA_3,HOBBIES_2_020,11611,3.88
CA_3,HOBBIES_2_020,11612,3.88
CA_3,HOBBIES_2_020,11613,3.88
CA_3,HOBBIES_2_020,11614,3.88
CA_3,HOBBIES_2_020,11615,3.88
CA_3,HOBBIES_2_020,11616,3.88
CA_3,HOBBIES_2_020,11617,3.88
CA_3,HOBBIES_2_020,11618,3.88
CA_3,HOBBIES_2_020,11619,3.88
CA_3,HOBBIES_2_020,11620,3.88
CA_3,HOBBIES_2_020,11621,3.88
CA_3,HOBBIES_2_021,11315,0.97
CA_3,HOBBIES_2_021,11316,0.97
CA_3,HOBBIES_2_021,11317,0.97
CA_3,HOBBIES_2_021,11318,0.97
CA_3,HOBBIES_2_021,11319,0.97
CA_3,HOBBIES_2_021,11320,0.97
CA_3,HOBBIES_2_021,11321,0.97
CA_3,HOBBIES_2_021,11322,0.97
CA_3,HOBBIES_2_021,11323,0.97
CA_3,HOBBIES_2_021,11324,0.97
CA_3,HOBBIES_2_021,11325,0.97
CA_3,HOBBIES_2_021,11326,0.97
CA_3,HOBBIES_2_021,11327,0.97
CA_3,HOBBIES_2_021,11328,0.97
CA_3,HOBBIES_2_021,11329,0.97
CA_3,HOBBIES_2_021,11330,0.97
CA_3,HOBBIES_2_021,11331,0.97
CA_3,HOBBIES_2_021,11332,0.97
CA_3,HOBBIES_2_021,11333,0.97
CA_3,HOBBIES_2_021,11334,0.97
CA_3,HOBBIES_2_021,11335,0.97
CA_3,HOBBIES_2_021,11336,0.97
CA_3,HOBBIES_2_021,11337,0.97
CA_3,HOBBIES_2_021,11338,0.97
CA_3,HOBBIES_2_021,11339,0.97
CA_3,HOBBIES_2_021,11340,0.97
CA_3,HOBBIES_2_021,11341,0.97
CA_3,HOBBIES_2_021,11342,0.97
CA_3,HOBBIES_2_021,11343,0.97
CA_3,HOBBIES_2_021,11344,0.97
CA_3,HOBBIES_2_021,11345,0.97
CA_3,HOBBIES_2_021,11346,0.97
CA_3,HOBBIES_2_021,11347,0.97
CA_3,HOBBIES_2_021,11348,0.97
CA_3,HOBBIES_2_021,11349,0.97
CA_3,HOBBIES_2_021,11350,0.97
CA_3,HOBBIES_2_021,11351,0.97
CA_3,HOBBIES_2_021,11352,0.97
CA_3,HOBBIES_2_021,11353,0.97
CA_3,HOBBIES_2_021,11401,0.97
CA_3,HOBBIES_2_021,11402,0.97
CA_3,HOBBIES_2_021,11403,0.97
CA_3,HOBBIES_2_021,11404,0.97
CA_3,HOBBIES_2_021,11405,0.97
CA_3,HOBBIES_2_021,11406,0.97
CA_3,HOBBIES_2_021,11407,0.97
CA_3,HOBBIES_2_021,11408,0.97
CA_3,HOBBIES_2_021,11409,0.97
CA_3,HOBBIES_2_021,11410,0.97
CA_3,HOBBIES_2_021,11411,0.97
CA_3,HOBBIES_2_021,11412,0.97
CA_3,HOBBIES_2_021,11413,0.97
CA_3,HOBBIES_2_021,11414,0.97
CA_3,HOBBIES_2_021,11415,0.97
CA_3,HOBBIES_2_021,11416,0.97
CA_3,HOBBIES_2_021,11417,0.97
CA_3,HOBBIES_2_021,11418,0.97
CA_3,HOBBIES_2_021,11419,0.97
CA_3,HOBBIES_2_021,11420,0.97
CA_3,HOBBIES_2_021,11421,0.97
CA_3,HOBBIES_2_021,11422,0.97
CA_3,HOBBIES_2_021,11423,0.97
CA_3,HOBBIES_2_021,11424,0.97
CA_3,HOBBIES_2_021,11425,0.97
CA_3,HOBBIES_2_021,11426,0.97
CA_3,HOBBIES_2_021,11427,0.97
CA_3,HOBBIES_2_021,11428,0.97
CA_3,HOBBIES_2_021,11429,0.97
CA_3,HOBBIES_2_021,11430,0.97
CA_3,HOBBIES_2_021,11431,0.97
CA_3,HOBBIES_2_021,11432,0.97
CA_3,HOBBIES_2_021,11433,0.97
CA_3,HOBBIES_2_021,11434,0.97
CA_3,HOBBIES_2_021,11435,0.97
CA_3,HOBBIES_2_021,11436,0.97
CA_3,HOBBIES_2_021,11437,0.97
CA_3,HOBBIES_2_021,11438,0.97
CA_3,HOBBIES_2_021,11439,0.97
CA_3,HOBBIES_2_021,11440,0.97
CA_3,HOBBIES_2_021,11441,0.97
CA_3,HOBBIES_2_021,11442,0.97
CA_3,HOBBIES_2_021,11443,0.97
CA_3,HOBBIES_2_021,11444,0.97
CA_3,HOBBIES_2_021,11445,0.97
CA_3,HOBBIES_2_021,11446,0.97
CA_3,HOBBIES_2_021,11447,0.97
CA_3,HOBBIES_2_021,11448,0.97
CA_3,HOBBIES_2_021,11449,0.97
CA_3,HOBBIES_2_021,11450,0.97
CA_3,HOBBIES_2_021,11451,0.97
CA_3,HOBBIES_2_021,11452,0.97
CA_3,HOBBIES_2_021,11501,0.97
CA_3,HOBBIES_2_021,11502,0.97
CA_3,HOBBIES_2_021,11503,0.97
CA_3,HOBBIES_2_021,11504,0.97
CA_3,HOBBIES_2_021,11505,0.97
CA_3,HOBBIES_2_021,11506,0.97
CA_3,HOBBIES_2_021,11507,0.97
CA_3,HOBBIES_2_021,11508,0.97
CA_3,HOBBIES_2_021,11509,0.97
CA_3,HOBBIES_2_021,11510,0.97
CA_3,HOBBIES_2_021,11511,0.97
CA_3,HOBBIES_2_021,11512,0.97
CA_3,HOBBIES_2_021,11513,0.97
CA_3,HOBBIES_2_021,11514,0.97
CA_3,HOBBIES_2_021,11515,0.97
CA_3,HOBBIES_2_021,11516,0.97
CA_3,HOBBIES_2_021,11517,0.97
CA_3,HOBBIES_2_021,11518,0.97
CA_3,HOBBIES_2_021,11519,0.97
CA_3,HOBBIES_2_021,11520,0.97
CA_3,HOBBIES_2_021,11521,0.97
CA_3,HOBBIES_2_021,11522,0.97
CA_3,HOBBIES_2_021,11523,0.97
CA_3,HOBBIES_2_021,11524,0.97
CA_3,HOBBIES_2_021,11525,0.97
CA_3,HOBBIES_2_021,11526,0.97
CA_3,HOBBIES_2_021,11527,0.97
CA_3,HOBBIES_2_021,11528,0.97
CA_3,HOBBIES_2_021,11529,0.97
CA_3,HOBBIES_2_021,11530,0.97
CA_3,HOBBIES_2_021,11531,0.97
CA_3,HOBBIES_2_021,11532,0.97
CA_3,HOBBIES_2_021,11533,0.97
CA_3,HOBBIES_2_021,11534,0.97
CA_3,HOBBIES_2_021,11535,0.97
CA_3,HOBBIES_2_021,11536,0.97
CA_3,HOBBIES_2_021,11537,0.97
CA_3,HOBBIES_2_021,11538,0.97
CA_3,HOBBIES_2_021,11539,0.97
CA_3,HOBBIES_2_021,11540,0.97
CA_3,HOBBIES_2_021,11541,0.97
CA_3,HOBBIES_2_021,11542,0.97
CA_3,HOBBIES_2_021,11543,0.97
CA_3,HOBBIES_2_021,11544,0.97
CA_3,HOBBIES_2_021,11545,0.97
CA_3,HOBBIES_2_021,11546,0.97
CA_3,HOBBIES_2_021,11547,0.97
CA_3,HOBBIES_2_021,11548,0.97
CA_3,HOBBIES_2_021,11549,0.97
CA_3,HOBBIES_2_021,11550,0.97
CA_3,HOBBIES_2_021,11551,0.97
CA_3,HOBBIES_2_021,11552,0.97
CA_3,HOBBIES_2_021,11601,0.97
CA_3,HOBBIES_2_021,11602,0.97
CA_3,HOBBIES_2_021,11603,0.97
CA_3,HOBBIES_2_021,11604,0.97
CA_3,HOBBIES_2_021,11605,0.97
CA_3,HOBBIES_2_021,11606,0.97
CA_3,HOBBIES_2_021,11607,0.97
CA_3,HOBBIES_2_021,11608,0.97
CA_3,HOBBIES_2_021,11609,0.97
CA_3,HOBBIES_2_021,11610,0.97
CA_3,HOBBIES_2_021,11611,0.97
CA_3,HOBBIES_2_021,11612,0.97
CA_3,HOBBIES_2_021,11613,0.97
CA_3,HOBBIES_2_021,11614,0.97
CA_3,HOBBIES_2_021,11615,0.97
CA_3,HOBBIES_2_021,11616,0.97
CA_3,HOBBIES_2_021,11617,0.97
CA_3,HOBBIES_2_021,11618,0.97
CA_3,HOBBIES_2_021,11619,0.97
CA_3,HOBBIES_2_021,11620,0.97
CA_3,HOBBIES_2_021,11621,0.97
CA_3,HOBBIES_2_022,11101,4.97
CA_3,HOBBIES_2_022,11102,4.97
CA_3,HOBBIES_2_022,11103,4.97
CA_3,HOBBIES_2_022,11104,4.97
CA_3,HOBBIES_2_022,11105,4.97
CA_3,HOBBIES_2_022,11106,4.97
CA_3,HOBBIES_2_022,11107,4.97
CA_3,HOBBIES_2_022,11108,4.97
CA_3,HOBBIES_2_022,11109,4.97
CA_3,HOBBIES_2_022,11110,4.97
CA_3,HOBBIES_2_022,11111,4.97
CA_3,HOBBIES_2_022,11112,4.97
CA_3,HOBBIES_2_022,11113,4.97
CA_3,HOBBIES_2_022,11114,4.97
CA_3,HOBBIES_2_022,11115,4.97
CA_3,HOBBIES_2_022,11116,4.97
CA_3,HOBBIES_2_022,11117,4.97
CA_3,HOBBIES_2_022,11118,4.97
CA_3,HOBBIES_2_022,11119,4.97
CA_3,HOBBIES_2_022,11120,4.97
CA_3,HOBBIES_2_022,11121,4.97
CA_3,HOBBIES_2_022,11122,4.97
CA_3,HOBBIES_2_022,11123,4.97
CA_3,HOBBIES_2_022,11124,4.97
CA_3,HOBBIES_2_022,11125,4.97
CA_3,HOBBIES_2_022,11126,4.97
CA_3,HOBBIES_2_022,11127,4.97
CA_3,HOBBIES_2_022,11128,4.97
CA_3,HOBBIES_2_022,11129,4.97
CA_3,HOBBIES_2_022,11130,4.97
CA_3,HOBBIES_2_022,11131,4.97
CA_3,HOBBIES_2_022,11132,4.97
CA_3,HOBBIES_2_022,11133,4.97
CA_3,HOBBIES_2_022,11134,4.97
CA_3,HOBBIES_2_022,11135,4.97
CA_3,HOBBIES_2_022,11136,4.97
CA_3,HOBBIES_2_022,11137,4.97
CA_3,HOBBIES_2_022,11138,4.97
CA_3,HOBBIES_2_022,11139,4.97
CA_3,HOBBIES_2_022,11140,4.97
CA_3,HOBBIES_2_022,11141,4.97
CA_3,HOBBIES_2_022,11142,4.97
CA_3,HOBBIES_2_022,11143,4.97
CA_3,HOBBIES_2_022,11144,4.97
CA_3,HOBBIES_2_022,11145,4.97
CA_3,HOBBIES_2_022,11146,4.97
CA_3,HOBBIES_2_022,11147,4.97
CA_3,HOBBIES_2_022,11148,4.97
CA_3,HOBBIES_2_022,11149,4.97
CA_3,HOBBIES_2_022,11150,4.97
CA_3,HOBBIES_2_022,11151,4.97
CA_3,HOBBIES_2_022,11152,4.97
CA_3,HOBBIES_2_022,11201,4.97
CA_3,HOBBIES_2_022,11202,4.97
CA_3,HOBBIES_2_022,11203,4.97
CA_3,HOBBIES_2_022,11204,4.97
CA_3,HOBBIES_2_022,11205,4.97
CA_3,HOBBIES_2_022,11206,4.97
CA_3,HOBBIES_2_022,11207,4.97
CA_3,HOBBIES_2_022,11208,4.97
CA_3,HOBBIES_2_022,11209,4.97
CA_3,HOBBIES_2_022,11210,4.97
CA_3,HOBBIES_2_022,11211,4.97
CA_3,HOBBIES_2_022,11212,4.97
CA_3,HOBBIES_2_022,11213,4.97
CA_3,HOBBIES_2_022,11214,4.97
CA_3,HOBBIES_2_022,11215,4.97
CA_3,HOBBIES_2_022,11216,4.97
CA_3,HOBBIES_2_022,11217,4.97
CA_3,HOBBIES_2_022,11218,4.97
CA_3,HOBBIES_2_022,11219,4.97
CA_3,HOBBIES_2_022,11220,4.97
CA_3,HOBBIES_2_022,11221,4.97
CA_3,HOBBIES_2_022,11222,4.97
CA_3,HOBBIES_2_022,11223,4.97
CA_3,HOBBIES_2_022,11224,4.97
CA_3,HOBBIES_2_022,11225,4.97
CA_3,HOBBIES_2_022,11226,4.97
CA_3,HOBBIES_2_022,11227,4.97
CA_3,HOBBIES_2_022,11228,4.97
CA_3,HOBBIES_2_022,11229,4.97
CA_3,HOBBIES_2_022,11230,4.97
CA_3,HOBBIES_2_022,11231,4.97
CA_3,HOBBIES_2_022,11232,4.97
CA_3,HOBBIES_2_022,11233,4.97
CA_3,HOBBIES_2_022,11234,4.97
CA_3,HOBBIES_2_022,11235,4.97
CA_3,HOBBIES_2_022,11236,4.97
CA_3,HOBBIES_2_022,11237,4.97
CA_3,HOBBIES_2_022,11238,4.97
CA_3,HOBBIES_2_022,11239,4.97
CA_3,HOBBIES_2_022,11240,4.97
CA_3,HOBBIES_2_022,11241,4.97
CA_3,HOBBIES_2_022,11242,4.97
CA_3,HOBBIES_2_022,11243,4.97
CA_3,HOBBIES_2_022,11244,4.97
CA_3,HOBBIES_2_022,11245,4.97
CA_3,HOBBIES_2_022,11246,4.97
